SCARTAMENTO,Altro,Altro,False,False,True

SCHEMAPRGA,Altro,Altro,False,False,True

PRESC_PREL,Altro,Altro,False,False,True

SCHEMA_,Altro,Altro,False,False,True

MOD_VERIFICA_RIPR,Altro,Altro,False,False,True

SN_COLIFORMI,Altro,Altro,False,False,True

PREVALENZA,Altro,Altro,False,False,True

SEGNALANTE,Altro,Altro,False,False,True

PREVAL_ESE,Altro,Altro,False,False,True

PREVAL_ESE,Altro,Altro,False,False,True

SESSION_VALID,Altro,Altro,False,False,True

SN_CONDIVISO,Altro,Altro,False,False,True

PREVAL_NOM,Altro,Altro,False,False,True

SHAPE,Altro,Altro,False,False,True

PRIOK,Altro,Altro,False,False,True

SHAPE,Altro,Altro,False,False,True

SN_CONFLUENZA,Altro,Altro,False,False,True

SN_CONFORME_ATEX,Altro,Altro,False,False,True

SIMUL_PARAMS,Altro,Altro,False,False,True

SN_CONF_ATEX,Altro,Altro,False,False,True

SN_319_76,Altro,Altro,False,False,True

SN_CONF_ATEX_RICH,Altro,Altro,False,False,True

ODL,Altro,Altro,False,False,True

PRODUZ_FANGHI_DISID,Altro,Altro,False,False,True

SN_ACQ_SCAR,Altro,Altro,False,False,True

SN_CONF_ATEX_RICH,Altro,Altro,False,False,True

ODL,Altro,Altro,False,False,True

PROGRESSIVO,Altro,Altro,False,False,True

SN_ALIMENTATRICE,Altro,Altro,False,False,True

OLD_PROV_DATO,Altro,Altro,False,False,True

PUMAN,Altro,Altro,False,False,True

QMNAM,Altro,Altro,False,False,True

SN_CUNIC_PRESA,Altro,Altro,False,False,True

SN_DEFAULT,Altro,Altro,False,False,True

OPZIONI_CAMPI,Altro,Altro,False,False,True

RANKING,Altro,Altro,False,False,True

PADRI_GERARCHIA,Altro,Altro,False,False,True

SN_APERTO,Altro,Altro,False,False,True

SN_APPROV,Altro,Altro,False,False,True

SN_LAGUNAGGIO,Altro,Altro,False,False,True

SN_SALTUARIO,Altro,Altro,False,False,True

SN_USO_MEDIA,Altro,Altro,False,False,True

SN_LETTI_PERCOL,Altro,Altro,False,False,True

SN_USO_POTAB,Altro,Altro,False,False,True

SN_LINEA_PRINCIP,Altro,Altro,False,False,True

SN_USO_SOST_PER,Altro,Altro,False,False,True

SN_USO_SOST_PER,Altro,Altro,False,False,True

SN_SCARICO_SOST_PER,Altro,Altro,False,False,True

SN_SCARICO_SOST_PER,Altro,Altro,False,False,True

SN_VALIDAZIONE_FS,Altro,Altro,False,False,True

SN_SCAR_SUP,Altro,Altro,False,False,True

SN_VIRTUALE,Altro,Altro,False,False,True

SN_SEDIM_PRIM,Altro,Altro,False,False,True

SN_VISIBILE,Altro,Altro,False,False,True

SN_METEORICO,Altro,Altro,False,False,True

SN_SEDIM_SEC,Altro,Altro,False,False,True

SN_VOLANTINO,Altro,Altro,False,False,True

SN_FITTIZIA,Altro,Altro,False,False,True

SN_MET_PES,Altro,Altro,False,False,True

SN_SFIATO,Altro,Altro,False,False,True

SN_FITTIZIA,Altro,Altro,False,False,True

SN_MIC_ULT_FILT,Altro,Altro,False,False,True

SN_MISURATORE,Altro,Altro,False,False,True

SN_SOLA_LETTURA,Altro,Altro,False,False,True

SN_NOSTA_IDR,Altro,Altro,False,False,True

SN_SPAZI_CONF,Altro,Altro,False,False,True

SN_STRUM_MIS_PORT,Altro,Altro,False,False,True

SN_TELECOMANDO,Altro,Altro,False,False,True

SN_TELECOMANDO,Altro,Altro,False,False,True

SN_TELECONT,Altro,Altro,False,False,True

STEP_TEST,Altro,Altro,False,False,True

SN_TELECONT,Altro,Altro,False,False,True

STEUS,Altro,Altro,False,False,True

SN_TELECONT,Altro,Altro,False,False,True

Telecontrollo,Altro,Altro,False,False,True

STRMN,Altro,Altro,False,False,True

SN_IDONEO_VVFF,Altro,Altro,False,False,True

Telecontrollo,Altro,Altro,False,False,True

SN_TERZIARIO,Altro,Altro,False,False,True

SN_IMHOFF,Altro,Altro,False,False,True

SN_IMM_CRITICA,Altro,Altro,False,False,True

SN_PRESID,Altro,Altro,False,False,True

STRUR,Altro,Altro,False,False,True

SN_INCEN_TERM,Altro,Altro,False,False,True

SN_TRAV_FLUV,Altro,Altro,False,False,True

STRUTTURA,Altro,Altro,False,False,True

SN_INTEGR_SAP,Altro,Altro,False,False,True

SN_TRIALOM,Altro,Altro,False,False,True

STSMA,Altro,Altro,False,False,True

SN_INTEGR_SAP,Altro,Altro,False,False,True

SN_INTERRATO,Altro,Altro,False,False,True

SN_USO_ASL,Altro,Altro,False,False,True

SN_INV_NORM_COLL,Altro,Altro,False,False,True

SN_USO_IDROELET,Altro,Altro,False,False,True

SUBALT_REPERT,Altro,Altro,False,False,True

SN_IRRAG_UV,Altro,Altro,False,False,True

SN_RES_SCA_ION,Altro,Altro,False,False,True

SN_USO_INDUSTR,Altro,Altro,False,False,True

SN_RISERVA,Altro,Altro,False,False,True

SN_USO_IRRIGUO,Altro,Altro,False,False,True

SN_ISPEZIONE,Altro,Altro,False,False,True

SN_DISINF,Altro,Altro,False,False,True

VISIBLE,Altro,Altro,False,False,True

SN_DIGEST_AEROB,Altro,Altro,False,False,True

SYMB,Altro,Altro,False,False,True

Shape,Altro,Altro,False,False,True

URI,Altro,Altro,False,False,True

SN_ENABLED,Altro,Altro,False,False,True

SN_EPIS_INQ,Altro,Altro,False,False,True

TEMPO_DI_ESECUZIONE,Altro,Altro,False,False,True

WERKS,Altro,Altro,False,False,True

SN_VASCA_,Altro,Altro,False,False,True

D_GESTORE,Altro,Altro,False,False,True

MEDIA,Altro,Altro,False,False,True

AVG_,Altro,Altro,False,False,True

SN_CAT,Altro,Altro,False,False,True

MATRICOLA,Altro,Altro,False,False,True

MODELLO,Altro,Altro,False,False,True

D_AMBITO,Altro,Altro,False,False,True

ARTPR,Altro,Altro,False,False,True

QMDAT,Altro,Altro,False,False,True

ZZAUFNR,Altro,Altro,False,False,True

AUART,Altro,Altro,False,False,True

GSTRP,Altro,Altro,False,False,True

