D_FUNZIONAM,True,True,True
EQART,True,True,True
D_MATERIALE,True,True,True
D_SUBTIPO,True,True,True
D_SUBTIPO,True,True,True
D_SUBTIPO,True,True,True
GEOMETRY_TYPE,True,True,True
EQART,True,True,True
MEASURE_TYPE,True,True,True
QMART,True,True,True
T_RECAPITO,True,True,True
T_SCARICO,True,True,True
TYPE,True,True,True
TIPO_,True,True,True
D_T_,True,True,True
D_TIPO_,True,True,True
SUB_TIPO,True,True,True
D_TIPO,True,True,True
TIPO,True,True,True
SUBTIPO,True,True,True
